price,floor_area,latitude,longitude,bedroom,bathroom,type_house,code,predicted_price,residual,res_percentage
289000.0,105,51.86339,-8.407234,3,3,,T12,323798.133672818,34798.13367281802,0.12040876703397238
1575000.0,330,53.432978,-6.175087,5,4,house,K36,1794513.0683751989,219513.06837519887,0.13937337674615802
90000.0,125,53.7705068,-8.503046,5,2,house,F45,167267.89325327365,77267.89325327365,0.8585321472585962
595000.0,196,53.19401,-6.122729,5,4,house,A98,841454.4042190437,246454.40421904367,0.4142090827210818
62000.0,308,52.331216,-9.380739,7,1,house,,194453.02964179084,132453.02964179084,2.1363391877708198
295000.0,223,53.157186,-8.80612,4,2,house,H91,434159.16801835585,139159.16801835585,0.4717259932825622
365000.0,65,53.362791,-6.293775,2,1,house,D07,319953.9233183231,-45046.0766816769,-0.12341390871692302
995000.0,195,53.301325,-6.232507,5,4,house,D14,1120340.251085583,125340.25108558289,0.12597010159355065
365000.0,243,52.775803,-9.016699,4,4,house,V95,500565.4437480587,135565.4437480587,0.3714121746522156
135000.0,75,54.268042,-8.471781,3,1,house,F91,140863.62942226892,5863.629422268918,0.0434342920168068
340000.0,250,52.451435,-9.562435,4,5,house,,452492.5359527474,112492.53595274739,0.3308603998610217
350000.0,175,52.731947,-8.602708,4,3,,V94,379910.0612278193,29910.0612278193,0.08545731779376943
395000.0,134,52.626431,-6.435462,4,2,house,,307316.1631826105,-87683.83681738953,-0.22198439700604944
220000.0,251,53.959471,-6.909128,4,3,house,A81,378639.98467947723,158639.98467947723,0.7210908394521692
825000.0,85,53.26994,-6.151448,4,1,house,A96,573713.1455985506,-251286.85440144944,-0.30459012654721146
235000.0,85,53.759804,-7.23617,4,1,,,149329.38130383482,-85670.61869616518,-0.3645558242390008
195000.0,84,51.912225,-8.174459,3,2,house,P25,224568.4713040992,29568.471304099192,0.15163318617486765
297500.0,239,53.34164,-7.054752,3,1,house,R45,427637.9273948746,130137.92739487463,0.43743841141134326
150000.0,50,51.901668,-8.473152,1,1,apartment,T23,169862.44246878018,19862.44246878018,0.1324162831252012
895000.0,112,53.295273,-6.166437,4,2,house,A94,733169.1877402633,-161830.8122597367,-0.18081655001087898
725000.0,217,51.711005,-8.599756,5,2,house,P72,518076.9127944562,-206923.08720554382,-0.2854111547662673
325000.0,153,51.562847,-9.058071,4,2,house,P85,364604.54712975136,39604.54712975136,0.12186014501461956
265000.0,149,53.978366,-6.727255,4,3,house,A81,266190.27579808794,1190.2757980879396,0.004491606785237508
300000.0,302,52.63719,-9.487235,8,4,house,V15,487955.108841607,187955.108841607,0.6265170294720234
475000.0,198,53.275552,-8.407139,5,3,house,,393120.55983643956,-81879.44016356044,-0.1723777687653904
385000.0,160,53.164596,-8.812901,5,2,house,H91,407745.7965423544,22745.796542354394,0.05907999101910232
325000.0,124,52.990601,-6.972967,4,2,,R14,256121.8229172951,-68878.1770827049,-0.21193285256216893
525000.0,87,53.285899,-6.157179,3,2,house,A96,570417.9904852372,45417.99048523721,0.0865104580671185
375000.0,190,54.968692,-7.729893,7,5,house,F92,304335.09481154935,-70664.90518845065,-0.18843974716920173
390000.0,86,53.357264,-6.258529,2,1,apartment,D01,383743.6052466403,-6256.394753359724,-0.016042037829127498
120000.0,137,53.115685,-9.148655,5,2,house,,257048.8095712124,137048.8095712124,1.1420734130934367
575000.0,103,53.361751,-6.247203,3,3,house,D03,518793.9571173359,-56206.04288266407,-0.09774963979593751
190000.0,86,51.587376,-9.266732,3,1,house,P81,256922.46004743478,66922.46004743478,0.35222347393386727
650000.0,210,51.89118,-9.532264,3,3,,V93,509182.4417366864,-140817.5582633136,-0.21664239732817478
250000.0,112,53.716725,-6.359816,3,2,house,A92,279776.44192280597,29776.44192280597,0.11910576769122388
729000.0,306,52.858129,-6.149701,5,4,house,A67,963586.6412794096,234586.64127940964,0.3217923748688747
440000.0,172,52.667663,-8.656158,4,2,house,V94,352230.9337639435,-87769.0662360565,-0.19947515053649206
165000.0,195,52.079514,-8.982411,6,3,house,P51,375135.77032981435,210135.77032981435,1.273550123210996
490000.0,205,51.937039,-8.497494,5,4,house,T23,490588.66268064454,588.662680644542,0.001201352409478657
800000.0,178,53.323237,-6.249477,3,2,house,D06,1107577.8439430455,307577.8439430455,0.38447230492880685
75000.0,70,53.767484,-8.494544,3,3,apartment,F45,134633.9099533483,59633.90995334831,0.7951187993779775
235000.0,128,52.134305,-7.933066,4,1,house,P51,235407.96054599492,407.96054599492345,0.001736002323382653
325000.0,149,52.06807,-9.517327,3,3,house,V93,299536.3795446006,-25463.62045539939,-0.07834960140122889
345000.0,65,53.339528,-6.26987,2,2,apartment,D08,355238.4354730768,10238.435473076825,0.02967662455964297
369000.0,251,51.549223,-9.26798,3,3,house,P81,613554.4332325116,244554.43323251163,0.662749141551522
140000.0,51,52.644481,-8.867271,2,1,house,,104810.2324901919,-35189.767509808094,-0.251355482212915
695000.0,372,51.850019,-8.297919,6,5,house,P24,853972.1662418204,158972.16624182044,0.22873692984434596
269500.0,125,53.675798,-7.998511,4,1,,,177094.56336267962,-92405.43663732038,-0.3428773159084244
420000.0,115,53.270599,-9.090846,4,2,house,H91,339019.6124043679,-80980.38759563211,-0.19281044665626693
275000.0,135,54.874442,-7.598199,3,6,house,F93,234953.7150762153,-40046.2849237847,-0.14562285426830798
195000.0,140,53.456022,-8.990197,5,2,house,,254138.31254435593,59138.312544355926,0.3032733976633637
255000.0,123,54.184822,-8.522654,4,2,house,F91,216983.53244110325,-38016.46755889675,-0.14908418650547745
200000.0,180,53.531392,-8.855082,4,3,house,H54,296040.2037161563,96040.2037161563,0.4802010185807815
255000.0,117,52.808154,-8.43669,3,3,house,V94,259306.62327285868,4306.6232728586765,0.016888718717092847
415000.0,148,53.653198,-6.52041,4,3,house,C15,388965.4591633165,-26034.540836683474,-0.06273383334140596
100000.0,95,53.67471568388012,-8.020754185773313,3,1,,,145439.92116562583,45439.92116562583,0.45439921165625824
225000.0,118,51.914151,-8.470064,4,2,house,T23,277788.7025087987,52788.702508798684,0.23461645559466082
185000.0,73,51.923272,-8.173305,2,2,apartment,P25,203513.94867073282,18513.948670732818,0.1000753982201774
295000.0,121,51.864188,-8.166209,3,2,house,P25,283217.88607359893,-11782.11392640107,-0.03993936924203753
375000.0,167,51.834836,-8.034072,4,1,house,P25,373531.8835715232,-1468.1164284768165,-0.003914977142604844
340000.0,93,53.299347,-6.36179,3,1,house,D24,333727.62652298476,-6272.373477015237,-0.018448157285338933
279000.0,158,53.616879,-9.229396,4,4,house,F31,283720.7152288907,4720.715228890709,0.01692012626842548
180000.0,95,54.120911,-6.749898,3,2,house,A75,170485.98954305946,-9514.010456940538,-0.052855613649669654
545000.0,200,52.908522,-6.289749,3,2,house,A67,562985.9546957228,17985.954695722787,0.033001751735271166
325000.0,79,53.32359,-6.303893,2,1,house,D12,350119.89913974685,25119.89913974685,0.07729199735306723
230000.0,93,51.617903,-9.235897,2,1,house,P47,226591.31030755534,-3408.689692444663,-0.014820389967150708
425000.0,134,51.885979,-8.612104,4,2,,P31,359057.56271718594,-65942.43728281406,-0.1551586759595625
350000.0,155,52.069539,-9.940841,4,4,house,V93,369069.7023044524,19069.702304452425,0.05448486372700693
450000.0,69,53.348189,-6.243938,2,2,apartment,D01,363762.7094645166,-86237.2905354834,-0.19163842341218532
345000.0,185,52.712189,-8.605393,4,4,house,V94,435302.3924158987,90302.39241589868,0.26174606497361935
650000.0,454,52.138013,-7.930841,4,4,house,P51,670813.3607778882,20813.360777888214,0.03202055504290494
345000.0,180,52.712189,-8.605393,4,2,house,V94,357173.876698074,12173.87669807399,0.035286599124852144
160000.0,92,52.981954,-7.92798,3,2,house,,176608.60737340225,16608.60737340225,0.10380379608376407
195000.0,119,52.321062,-9.75894,4,1,house,V92,207321.87223521288,12321.872235212883,0.0631890883857071
165000.0,107,54.210971,-8.515918,4,1,house,F91,187610.0060916464,22610.006091646414,0.1370303399493722
2350000.0,400,53.295059,-6.165225,5,4,house,A94,2078128.1892608511,-271871.8107391489,-0.11569013222942505
380000.0,84,53.392374,-6.25725,3,1,house,D09,365838.85358692554,-14161.146413074457,-0.03726617477124857
210000.0,74,51.882106,-8.479863,2,1,house,T12,248867.81670769752,38867.81670769752,0.1850848414652263
100000.0,92,55.133092,-7.451351,2,2,apartment,F93,138695.80607774065,38695.80607774065,0.3869580607774065
95000.0,97,53.842971,-7.683026,4,2,house,,147718.08218842064,52718.08218842064,0.5549271809307436
350000.0,180,51.804522,-8.600882,4,3,house,T12,510313.2034779494,160313.20347794943,0.45803772422271266
230000.0,86,51.631278,-8.946243,3,1,,P85,242404.70342009517,12404.703420095175,0.05393349313084859
229950.0,105,53.057562,-6.701281,3,3,house,W91,278513.0064700399,48563.006470039894,0.2111894171343331
210000.0,102,53.265919,-7.467808,3,3,house,R35,258386.39431709272,48386.39431709272,0.23041140150996534
275000.0,131,53.889277,-6.503166,3,2,house,A92,259884.39413339988,-15115.605866600119,-0.05496583951490953
205000.0,104,53.264858,-7.466298,3,3,house,R35,260004.34899400483,55004.34899400483,0.2683138975317309
290000.0,232,53.64182,-8.754124,6,5,house,H54,374527.79303537495,84527.79303537495,0.29147514839784466
98000.0,64,52.671893,-8.625696,3,1,house,V94,160237.3440074538,62237.344007453794,0.6350749388515693
850000.0,443,52.702205,-8.765131,5,7,house,V95,871463.5947417202,21463.59474172024,0.02525128793143558
215000.0,126,53.293322,-7.502266,4,3,house,R35,282186.3688989949,67186.36889899487,0.31249473906509245
220000.0,204,53.688566,-8.846526,5,4,house,H54,323125.8800086005,103125.88000860048,0.46875400003909307
165000.0,120,53.066938,-8.820377,4,1,house,H91,259159.80474833923,94159.80474833923,0.570665483323268
150000.0,81,53.005265,-7.471192,3,1,house,,163667.59266586186,13667.592665861855,0.09111728443907903
285000.0,235,53.086921,-7.347796,5,2,house,R32,423456.6419147007,138456.64191470068,0.48581277864807254
235000.0,93,51.9142065,-8.0469067,3,3,house,P25,242073.07242473602,7073.0724247360195,0.030098180530791573
210000.0,103,53.263821,-7.467677,3,3,house,R35,259817.44986099855,49817.449860998546,0.2372259517190407
150000.0,200,52.60052,-8.974542,6,3,house,,350552.73747940955,200552.73747940955,1.3370182498627303
495000.0,220,52.259851,-6.415131,4,3,house,Y35,486521.9034582305,-8478.096541769512,-0.01712746776115053
249500.0,146,53.310121,-8.322546,4,2,,,299555.4066942223,50055.4066942223,0.20062287252193306
240000.0,69,53.396115,-6.43272,2,2,apartment,D15,236242.1618400976,-3757.8381599023996,-0.015657658999593333
695000.0,186,51.906359,-8.155012,4,2,house,P25,414470.45383709454,-280529.54616290546,-0.40363963476677045
165000.0,59,54.005544,-6.399519,2,1,house,A91,117897.42879998624,-47102.57120001376,-0.28547012848493186
320000.0,119,51.922637,-8.396912,4,1,house,T45,268445.5868699867,-51554.41313001327,-0.16110754103129146
220000.0,81,53.271744,-9.084619,3,3,apartment,H91,274917.65651866805,54917.65651866805,0.24962571144849116
189000.0,110,52.449797,-9.465547,3,3,house,V31,224751.62331418516,35751.623314185155,0.18916202811738178
75000.0,98,54.025371,-8.569668,3,1,house,,128945.35093732795,53945.35093732795,0.7192713458310394
275000.0,101,53.598989,-9.907585,3,1,house,H91,219529.6544946225,-55470.34550537751,-0.20171034729228185
249950.0,56,53.418188,-6.144093,1,1,apartment,D13,235119.8808336153,-14830.119166384713,-0.05933234313416569
165000.0,120,52.7033,-8.884681,5,2,house,V14,232208.18342586665,67208.18342586665,0.4073223237931312
274950.0,70,53.377437,-6.311078,2,1,apartment,D07,303269.036978474,28319.036978474003,0.10299704302045463
260000.0,130,53.941695,-7.522358,3,3,,,226423.36789548685,-33576.63210451315,-0.12914089270966594
375000.0,135,51.892632,-7.940518,4,2,,,317751.80377019354,-57248.19622980646,-0.15266185661281723
600000.0,370,53.978829,-6.701242,6,3,house,A81,717771.8819719383,117771.8819719383,0.1962864699532305
325000.0,186,53.641514,-8.201026,5,3,house,F42,289270.80960693595,-35729.190393064055,-0.1099359704401971
100000.0,100,53.811038,-8.690505,3,1,house,,132767.8429181471,32767.8429181471,0.327678429181471
220000.0,232,52.182485,-8.930577,5,2,house,,377699.2258847738,157699.22588477383,0.7168146631126083
168000.0,76,52.982293,-6.968559,2,2,house,R14,168947.41688035938,947.4168803593784,0.005639386192615348
445000.0,96,53.424967,-6.173181,2,2,,D17,383818.4316806727,-61181.568319327314,-0.13748667038051082
295000.0,487,54.502176,-8.190905,8,4,house,F94,566258.7984105258,271258.7984105258,0.9195213505441552
210000.0,133,54.013122,-6.412452,3,2,,A91,277066.1813565438,67066.18135654379,0.31936276836449423
225000.0,190,52.550284,-9.419729,3,4,house,,355121.7876754592,130121.78767545923,0.5783190563353744
235000.0,91,51.875021,-8.350389,2,2,apartment,T12,266434.95210649,31434.952106489975,0.1337657536446382
345000.0,52,53.362229,-6.179917,2,1,apartment,D03,323417.3460462046,-21582.65395379538,-0.06255841725737792
155000.0,116,53.863229,-9.294561,4,3,house,F23,214731.43720237364,59731.437202373636,0.38536411098305573
185000.0,121,53.850073,-9.294096,5,3,house,F23,210999.56125991265,25999.561259912647,0.1405381689725008
975000.0,147,53.254379,-6.173692,3,3,house,D18,799502.0645338441,-175497.93546615588,-0.17999788252939064
345000.0,260,53.177419,-7.373167,4,3,house,,453305.41231883934,108305.41231883934,0.3139287313589546
250000.0,100,52.159245,-6.989798,3,2,house,X91,218402.83543099565,-31597.16456900435,-0.12638865827601742
420000.0,77,53.358241,-6.238695,3,1,house,D03,388628.2998268674,-31371.700173132587,-0.07469452422174426
140000.0,84,52.345766,-8.027886,2,2,apartment,E21,165095.0681251328,25095.06812513279,0.17925048660809137
495000.0,242,53.333571,-8.23739,4,1,house,H53,365968.6244331023,-129031.37556689768,-0.2606694455896923
695000.0,94,53.322669,-6.234659,3,1,house,D04,674284.0303730206,-20715.969626979437,-0.029807150542416457
175000.0,90,52.433061,-9.503186,3,1,house,V31,164118.48777303475,-10881.51222696525,-0.06218006986837285
195000.0,115,53.637246,-8.184284,4,2,house,F42,184752.50493926596,-10247.495060734043,-0.05255125672171304
1250000.0,184,53.149028,-6.07988,4,3,house,A63,907039.053177912,-342960.946822088,-0.27436875745767036
380000.0,205,53.672571,-7.903997,5,3,house,N39,327210.43189641775,-52789.56810358225,-0.13891991606205856
345000.0,186,54.0191,-6.705769,6,4,house,A81,360069.3694535804,15069.36945358041,0.043679331749508436
220000.0,112,53.9985906,-7.3715669,3,2,house,H12,182069.3827805103,-37930.61721948971,-0.17241189645222593
625000.0,307,53.26582,-6.485681,5,3,house,D24,735785.6462523073,110785.64625230734,0.17725703400369175
620000.0,120,53.263673,-6.215725,4,3,house,D18,652944.8515378127,32944.851537812734,0.053136857319052794
595000.0,70,53.338402,-6.235939,2,1,house,,339055.31431239843,-255944.68568760157,-0.4301591356094144
600000.0,205,53.6244,-9.247406,5,2,house,F31,330173.7482111059,-269826.2517888941,-0.4497104196481569
300000.0,165,52.0527068,-9.4396915,3,3,house,V93,336272.45265541883,36272.452655418834,0.12090817551806278
210000.0,84,53.277339,-6.403172,3,1,house,D24,290725.09349429177,80725.09349429177,0.38440520711567505
385000.0,264,53.194269,-8.243749,4,2,house,,409847.8137531198,24847.813753119786,0.06453977598212932
590000.0,230,51.7339135,-8.7552107,5,3,house,P72,535216.0459028292,-54783.95409717085,-0.09285415948673024
295000.0,111,52.671658,-7.741482,4,1,,,225557.5531055277,-69442.44689447229,-0.23539812506600777
500000.0,300,52.811088,-8.707739,4,4,house,,567807.5318274712,67807.53182747122,0.13561506365494244
1250000.0,238,53.382582,-6.099361,4,2,house,D13,1357999.852552041,107999.85255204095,0.08639988204163275
465000.0,94,53.367458,-6.230968,3,2,house,D03,471335.32462971064,6335.324629710638,0.01362435404238847
295000.0,187,53.517373,-8.821239,3,2,house,H54,294923.7317119905,-76.26828800950898,-0.00025853656952375923
250000.0,98,52.144139,-8.646554,3,1,house,P51,187745.40348209115,-62254.59651790885,-0.2490183860716354
310000.0,84,53.324842,-6.308018,2,1,house,D12,381886.60888196353,71886.60888196353,0.2318922867160114
425000.0,154,54.006365,-6.407306,3,3,house,A91,316846.61584907863,-108153.38415092137,-0.2544785509433444
275000.0,104,53.345354,-6.353889,3,2,house,D10,365105.0537057585,90105.05370575847,0.3276547407482126
210000.0,100,52.267204,-6.921795,3,1,house,Y34,194688.47518780277,-15311.524812197225,-0.07291202291522489
350000.0,83,53.316407,-6.302515,2,1,house,D12,376873.7442477419,26873.74424774188,0.07678212642211966
525000.0,123,53.359587,-6.263637,3,2,house,D01,603836.6026226904,78836.60262269038,0.1501649573765531
345000.0,56,53.344528,-6.263701,2,1,apartment,D02,410392.8985437476,65392.89854374761,0.189544633460138
285000.0,72,51.894477,-8.473543,3,1,house,T12,257722.69138971256,-27277.308610287437,-0.09570985477293838
220000.0,76,52.607653,-6.466088,2,1,,Y21,193625.11897278775,-26374.88102721225,-0.11988582285096477
275000.0,91,55.174586,-7.928525,3,1,house,F92,178273.2972648614,-96726.70273513859,-0.3517334644914131
295000.0,179,55.175123,-7.798518,5,3,house,,279463.8320954114,-15536.167904588627,-0.052664975947758055
320000.0,160,53.2727846,-9.5817233,4,3,house,H91,450474.6191836388,130474.61918363877,0.4077331849488712
650000.0,69,53.287256,-6.120907,2,2,apartment,A96,513802.10580887675,-136197.89419112325,-0.20953522183249731
90000.0,75,53.767057,-8.505529,3,1,house,F45,112560.98653026059,22560.98653026059,0.25067762811400657
225000.0,114,52.853142,-6.330442,3,3,house,,314212.8588834157,89212.8588834157,0.3965015950374031
210000.0,46,53.125251,-6.078172,1,1,apartment,A63,224670.1815129532,14670.18151295319,0.069858007204539
325000.0,91,53.352301,-6.251498,2,2,apartment,D01,428933.9704802009,103933.9704802009,0.31979683224677197
250000.0,93,52.68381,-9.644139,3,2,house,,174635.15750841005,-75364.84249158995,-0.3014593699663598
159000.0,70,52.661985,-8.620024,2,2,apartment,V94,164187.2297936672,5187.229793667211,0.03262408675262397
190000.0,125,51.85553,-8.03031,4,2,house,P25,304034.0323357926,114034.03233579261,0.6001791175568032
450000.0,210,51.563284,-9.1604,4,5,house,P81,548508.9765739308,98508.97657393082,0.21890883683095738
180000.0,214,55.208431,-7.063562,4,3,house,F93,327176.21925517486,147176.21925517486,0.8176456625287493
300000.0,126,55.265404,-7.491632,4,2,house,,186175.84043939167,-113824.15956060833,-0.37941386520202774
90000.0,40,53.94552280172341,-8.094791159409802,1,1,apartment,N41,94752.13944560688,4752.139445606881,0.05280154939563201
135000.0,144,53.921209,-7.865733,1,1,house,N41,163073.92202234868,28073.922022348677,0.20795497794332354
525000.0,87,53.378447,-6.359988,3,2,house,D15,369557.02388465585,-155442.97611534415,-0.29608185926732217
265000.0,149,53.476218,-9.098632,4,4,house,,295967.6696421039,30967.669642103894,0.11685913072492035
450000.0,128,53.514979,-6.401107,4,2,house,A84,356269.09745453554,-93730.90254546446,-0.20829089454547658
645000.0,145,53.293802,-6.245682,4,3,house,D14,793740.5596772477,148740.55967724766,0.23060551887945374
150000.0,45,53.729867,-6.622005,2,1,,,137713.56664068814,-12286.433359311864,-0.08190955572874577
335000.0,73,51.707712,-8.523493,3,1,house,P17,356234.8511765608,21234.8511765608,0.06338761545242029
170000.0,88,52.269359,-9.415567,3,1,house,V92,174337.94289915325,4337.942899153248,0.02551731117148969
170000.0,88,52.269359,-9.415567,3,1,house,V92,174337.94289915325,4337.942899153248,0.02551731117148969
276000.0,74,53.398268,-6.146083,2,2,apartment,D13,310508.8089668748,34508.808966874785,0.12503191654664778
250000.0,99,52.69439,-7.85969,4,2,house,E41,196778.7687540696,-53221.231245930394,-0.21288492498372158
285000.0,175,53.889856,-6.581271,4,2,house,A92,334350.39877962525,49350.39877962525,0.17315929396359736
250000.0,61,53.380022,-6.39635,2,2,apartment,D15,249420.0890568184,-579.9109431816032,-0.002319643772726413
189950.0,110,53.8595864,-9.3134257,4,4,house,F23,204897.83721165577,14947.837211655773,0.07869353625509752
220000.0,87,52.9612212,-7.8000745,3,1,,E53,178448.45115210966,-41551.54884789034,-0.18887067658131973
180000.0,96,52.741171,-8.886703,3,1,house,V14,181994.0312563369,1994.0312563368934,0.011077951424093853
370000.0,71,53.303153,-6.206826,2,1,apartment,A94,447635.67049048695,77635.67049048695,0.20982613646077555
197000.0,105,52.638896,-8.650387,4,3,,V94,253572.7815473948,56572.781547394814,0.2871714799360143
205000.0,105,55.204776,-7.631337,3,2,house,,165286.58333390474,-39713.41666609526,-0.19372398373705005
180000.0,345,52.45640784181052,-7.023368195670173,5,3,house,,590751.4159760447,410751.4159760447,2.2819523109780264
285000.0,121,51.923539,-8.168901,4,3,house,P25,277651.86560412036,-7348.134395879635,-0.025782927704840825
495000.0,280,53.927958,-8.007888,5,4,house,,385686.85775853967,-109313.14224146033,-0.22083463079082896
144950.0,79,53.521639,-7.357331,3,1,house,N91,149988.74141665653,5038.741416656529,0.034761927676140246
349000.0,260,54.796109,-7.785746,6,4,house,F93,380929.7127416602,31929.712741660187,0.09148914825690597
280000.0,76,53.420348,-7.940934,2,2,apartment,N37,187278.36739304502,-92721.63260695498,-0.3311486878819821
395000.0,94,53.467677,-6.225682,3,2,house,K67,363994.9039564272,-31005.09604357282,-0.07849391403436157
269000.0,83,52.672954,-8.646814,3,1,,V94,189548.84790480766,-79451.15209519234,-0.29535744273305703
299950.0,120,53.395753,-6.373634,3,2,,D15,391541.8843159523,91591.88431595231,0.3053571739154936
235000.0,97,51.887569,-8.488991,3,1,house,T12,284002.6077841716,49002.60778417159,0.208521735251794
140000.0,72,52.333737,-7.31617,2,2,house,E32,162453.30156261538,22453.30156261538,0.1603807254472527
450000.0,85,53.389018,-6.139196,3,2,house,D13,391285.19486601785,-58714.805133982154,-0.13047734474218256
350000.0,124,52.974811,-6.051292,4,2,house,A67,438535.8126256994,88535.81262569939,0.2529594646448554
1500000.0,201,53.3244992,-6.2374644,4,2,house,D04,1403993.8161051597,-96006.1838948403,-0.0640041225965602
599950.0,251,53.669502,-6.757021,4,3,house,C15,558968.9903354256,-40981.009664574405,-0.06830737505554531
395000.0,157,51.883057,-9.58611,4,2,house,V93,375764.3727081339,-19235.627291866113,-0.04869779061231927
180000.0,109,52.34679,-7.410244,3,2,house,E32,219246.25000614944,39246.250006149436,0.21803472225638576
475000.0,88,53.299148,-6.204578,2,2,apartment,A94,548675.9570129085,73675.95701290853,0.1551072779219127
170000.0,151,52.144510007913766,-9.71654639085392,4,1,house,V93,273519.5217570243,103519.52175702428,0.6089383632766134
100000.0,150,54.011994,-7.526373,4,2,house,,208458.78872387618,108458.78872387618,1.0845878872387618
340000.0,179,52.848453,-6.901754,4,3,,R93,383344.08336601226,43344.08336601226,0.12748259813533017
99000.0,223,53.810735,-8.968643,3,1,house,F12,215900.20516210137,116900.20516210137,1.180810153152539
340000.0,180,53.860179,-9.307384,5,4,house,F23,322482.91010227695,-17517.089897723054,-0.05152085264036192
395000.0,205,53.1356998,-7.0504015,4,2,house,W34,403132.194519659,8132.19451965898,0.02058783422698476
200000.0,214,52.158685,-9.070195,5,2,house,P51,370165.00711585215,170165.00711585215,0.8508250355792607
650000.0,150,53.200959,-6.119928,3,3,,A98,690484.1160934395,40484.116093439516,0.062283255528368484
299000.0,119,51.884832,-9.574198,3,3,house,V93,290800.00729694683,-8199.992703053169,-0.027424724759375147
300000.0,52,53.342332,-6.271138,2,1,apartment,D08,305673.943671659,5673.943671658984,0.018913145572196616
180000.0,102,52.991784,-6.979356,4,2,house,R14,203910.34183000677,23910.34183000677,0.1328352323889265
455000.0,68,53.299355,-6.204206,2,2,apartment,A94,463720.142207471,8720.142207471014,0.0191651477087275
535000.0,204,53.816185,-6.457399,4,4,house,A92,441188.5632177767,-93811.43678222329,-0.1753484799667725
110000.0,139,51.648891,-9.915756,4,1,house,P75,315216.05333767395,205216.05333767395,1.865600484887945
320000.0,60,53.201713,-6.112604,2,1,apartment,A98,273865.7769755163,-46134.22302448371,-0.1441694469515116
675000.0,100,53.319179,-6.229632,3,2,apartment,D04,696204.535096813,21204.535096812993,0.03141412606935258
220000.0,133,55.275293,-7.451292,3,2,house,F93,216443.0293257843,-3556.9706742156995,-0.01616804851916227
465000.0,224,51.9345761,-8.0562796,4,3,house,P25,467597.19092357124,2597.1909235712374,0.005585356824884382
180000.0,104,53.293432,-6.818706,3,3,apartment,W91,272086.44975848054,92086.44975848054,0.5115913875471141
550000.0,207,51.570551,-9.091389,4,2,house,P81,494687.5451410786,-55312.45485892141,-0.10056809974349347
675000.0,370,53.269602,-9.153627,5,6,house,H91,805054.6787852384,130054.67878523842,0.1926735982003532
170000.0,144,55.229764,-7.404199,4,1,house,F93,221803.8033202458,51803.80332024579,0.30472825482497523
255000.0,73,53.271798,-6.330782,2,2,apartment,D24,276547.51734185516,21547.517341855157,0.08450006800727512
169950.0,83,53.136512,-6.839622,2,1,house,,191578.80665161042,21628.806651610415,0.12726570551109395
590000.0,156,53.108267,-6.061967,4,2,house,A63,670424.7967273924,80424.79672739236,0.13631321479219044
595000.0,237,52.455582,-7.008457,3,2,house,,429581.2425393763,-165418.7574606237,-0.2780147184212163
160000.0,60,51.80723,-9.95002,2,1,house,,143757.97550329508,-16242.024496704922,-0.10151265310440576
465000.0,183,53.815898,-9.618338,5,3,house,,295988.2783738639,-169011.7216261361,-0.3634660680131959
269000.0,76,53.320304,-6.377,3,2,house,D22,292551.07394061406,23551.073940614064,0.08755046074577719
169950.0,83,53.136512,-6.839622,2,1,house,,191578.80665161042,21628.806651610415,0.12726570551109395
1595000.0,218,53.330381,-6.216062,4,4,house,D04,1553256.1756091549,-41743.82439084514,-0.02617167673407219
1995000.0,208,53.2778276,-6.1867331,5,4,house,D18,1246454.5356460877,-748545.4643539123,-0.37521075907464274
325000.0,103,55.176339,-7.943708,3,2,house,F92,211539.5043123026,-113460.4956876974,-0.3491092175006074
240000.0,110,51.8266154,-8.2238868,3,3,house,P25,283173.06579957023,43173.065799570235,0.17988777416487597
495000.0,86,53.391457,-6.142055,3,1,house,D13,400561.69052583765,-94438.30947416235,-0.19078446358416637
300000.0,100,52.133987,-8.285045,3,1,,P61,231630.82953455724,-68369.17046544276,-0.2278972348848092
320000.0,48,53.339611,-6.267336,1,1,apartment,D08,275238.29788362957,-44761.702116370434,-0.13988031911365761
295000.0,100,53.416142,-9.791108,3,3,house,,215327.21643808362,-79672.78356191638,-0.27007723241327586
375000.0,170,51.775509,-10.116268,4,2,house,,394932.3351299437,19932.335129943676,0.0531528936798498
470000.0,242,55.096953,-7.561369,4,4,house,F92,368432.21975290345,-101567.78024709655,-0.21610166010020543
175000.0,98,53.634686,-7.646549,3,2,house,,144896.44248432433,-30103.557515675668,-0.1720203286610038
275000.0,74,51.788105,-8.293803,3,1,,P43,260517.26584028022,-14482.734159719781,-0.052664487853526475
395000.0,160,52.44519,-9.482204,5,3,house,V31,338663.6964307072,-56336.303569292824,-0.14262355333998183
200000.0,86,53.199086,-8.572456,3,2,house,H62,214009.5480116739,14009.548011673905,0.07004774005836953
600000.0,111,51.705092,-8.524608,3,1,house,P17,476991.1570517222,-123008.84294827777,-0.20501473824712962
399000.0,296,52.946483,-8.370204,4,3,house,,546910.5374873823,147910.5374873823,0.3707031014721361
875000.0,224,51.709449,-8.526608,4,4,house,P17,870556.1664020556,-4443.833597944351,-0.005078666969079259
130000.0,70,53.51043872268471,-7.937326509042549,3,1,house,,140604.53458699628,10604.534586996277,0.08157334297689443
230000.0,92,51.88748,-8.497329,2,1,house,T12,268625.47600241436,38625.47600241436,0.16793685218441026
130000.0,79,52.205835,-7.427234,1,1,house,X42,138146.30337629342,8146.303376293421,0.062663872125334
695000.0,279,52.894007,-8.333308,5,4,house,,501488.9360551029,-193511.0639448971,-0.278433185532226
