floor_area,views,latitude,longitude,bathroom,type_house,code,price,inferred_price,difference,dif_per
101,8995.0,52.9844333,-6.9982026,3,house,R14,240000.0,195145.20256839143,-44854.797431608575,-0.03325336868331099
397,20114.0,52.600511,-6.3162,5,house,,885000.0,997182.178085445,112182.17808544496,0.17098709818396182
120,1020.0,53.656766,-6.682919,1,house,C15,265000.0,299056.65737372113,34056.65737372113,0.051908860369448806
135,15781.0,53.296984,-6.20431,2,house,A94,875000.0,834283.8364908276,-40716.16350917239,-0.030185168010286735
111,543.0,52.503663,-6.581719,3,house,Y21,250000.0,201075.72562778296,-48924.27437221704,-0.03627029941988645
153,6659.0,53.780185132,-8.102157423,3,house,,169000.0,213963.72357436916,44963.723574369156,0.06853331561873716
223,14757.0,52.390733,-6.9346,3,house,Y34,340000.0,460766.5479713776,120766.54797137761,0.1840713199523735
177,3354.0,52.261159,-6.844804,3,house,,395000.0,398334.55836599926,3334.5583659992553,0.00508250480119036
63,14621.0,52.661031,-8.632206,2,apartment,V94,139000.0,149799.56183491513,10799.561834915134,0.016460598031925587
60,3698.0,53.34033,-6.273981,1,apartment,D08,265000.0,304753.1971897694,39753.19718976942,0.060591476712426304
40,2773.0,53.284756,-6.377093,1,apartment,D24,165000.0,157045.2494290789,-7954.750570921111,-0.005897301262411075
150,8148.0,53.273351,-6.257582,2,apartment,D16,634950.0,701969.2829809149,67019.28298091493,0.10215020705470884
141,3333.0,51.898417,-8.044603,3,house,P25,250000.0,340089.07519240794,90089.07519240794,0.13731298329306704
51,3268.0,53.330987,-6.22812,1,apartment,,395000.0,349890.39820605156,-45109.601793948445,-0.03344226940047336
73,3785.0,53.314692,-6.290693,1,house,D6W,450000.0,415677.5815700286,-34322.41842997138,-0.02544512737784481
282,14037.0,52.660566,-8.654066,3,house,V94,675000.0,599095.8778444126,-75904.12215558742,-0.05627196873358625
95,13299.0,53.290454,-6.260503,1,house,D14,395000.0,521293.84875747305,126293.84875747305,0.19249598364079418
50,3285.0,53.269539,-6.14347,1,apartment,A96,295000.0,352033.9103702334,57033.91037023341,0.08693058914280126
132,1813.0,53.991359,-7.878686,4,house,,199000.0,200036.98883034778,1036.9888303477783,0.0015805693379860714
49,2471.0,52.938085,-9.292328,1,house,,169000.0,128863.61724861828,-40136.38275138172,-0.029755344125256405
86,1024.0,53.390604,-6.321301,2,house,D11,275000.0,280562.5789716001,5562.578971600102,0.008478434391321843
60,462.0,54.554718,-8.200016,1,apartment,,155000.0,100711.1065402049,-54288.8934597951,-0.04024739142741941
255,26087.0,53.286564,-6.193479,4,house,A94,1400000.0,1683720.042706642,283720.04270664207,0.4324436165082151
125,1531.0,51.935181866436665,-10.235626647837137,3,house,,240000.0,236372.12511374202,-3627.8748862579814,-0.0026895464484842117
127,13302.0,53.730274,-6.882813,3,house,A82,249950.0,287251.3963680535,37301.39636805351,0.05685446326710929
105,3227.0,52.812773,-8.45425,2,house,V94,160000.0,229548.4695997526,69548.4695997526,0.10600517125759115
84,7586.0,53.976259,-6.712175,1,house,A81,170000.0,148565.56243360732,-21434.437566392677,-0.015890546735863514
107,1823.0,51.735862,-8.942753,3,house,P47,230000.0,264193.81954778533,34193.81954778533,0.052117921759806
282,7227.0,53.943469,-8.529557,5,house,,250000.0,385248.9945862243,135248.99458622432,0.20614533886998324
579,4298.0,53.573835,-7.755936,7,house,N39,784950.0,766366.3497811402,-18583.65021885978,-0.013777098718407382
130,5304.0,51.92347186489613,-9.111006436150063,2,house,P12,265000.0,289959.1801425781,24959.180142578087,0.038042564857134836
132,4564.0,53.145591,-6.070107,3,house,A63,625000.0,571584.4380479662,-53415.56195203378,-0.03959994196218397
39,16643.0,53.332414,-6.242581,1,apartment,D04,270000.0,292851.4809379659,22851.480937965913,0.03483002809780408
306,9519.0,52.593624,-8.672435,4,house,V94,550000.0,636557.8045825344,86557.80458253436,0.13193065140408644
187,3387.0,52.487762,-6.477977,3,house,Y21,390000.0,365034.39698239265,-24965.603017607355,-0.018508397074170145
80,9736.0,51.90472,-8.956438,1,house,P12,110000.0,203481.6262944561,93481.6262944561,0.1424838801171436
312,24685.0,52.878226,-8.954395,4,house,V95,695000.0,723354.3944627815,28354.394462781493,0.04321752093511398
73,396.0,53.394119,-6.204568,2,house,D05,295000.0,348515.19260630896,53515.19260630896,0.08156739019221981
135,2866.0,52.946499,-6.027847,2,house,A67,400000.0,487610.2759767491,87610.27597674908,0.13353481913098986
110,14330.0,55.10969769225819,-8.29667329788208,1,house,F92,189000.0,180634.88202740916,-8365.117972590844,-0.006201529556478005
67,627.0,52.164758,-7.141142,1,house,X91,195000.0,165165.25754708314,-29834.742452916864,-0.022118162318560623
104,2680.0,53.261395,-7.480164,3,house,R35,235000.0,236661.5779613252,1661.577961325209,0.002532562648204476
105,3324.0,53.402082,-6.373204,1,house,D15,265000.0,381045.1999160282,116045.19991602818,0.17687508239237704
120,9438.0,53.298763,-6.698884,3,house,W91,398000.0,346943.08713622094,-51056.912863779056,-0.03785134354646537
80,1058.0,53.3684086,-6.1910376,2,apartment,D03,395000.0,398672.5851813167,3672.58518131671,0.005597722327235137
53,4659.0,51.890999,-8.464764,1,house,T12,245000.0,232578.02688374024,-12421.97311625976,-0.009209103049433832
200,23955.0,51.685883,-8.467306,5,house,P17,795000.0,854875.9013021189,59875.9013021189,0.09126232695357998
232,7108.0,52.474503,-8.161313,1,house,E34,360000.0,306574.1737567372,-53425.826243262796,-0.0396075514550377
135,3327.0,53.368314,-6.189319,3,house,D03,725000.0,751613.7502531426,26613.750253142556,0.04056444620028234
100,8267.0,51.743309,-8.744219,1,house,P72,225000.0,196882.78677253285,-28117.213227467146,-0.020844861895226333
322,1026.0,53.985985,-8.891863,4,house,,249000.0,354245.2388669336,105245.23886693362,0.16041387588167827
310,16948.0,51.840184,-10.178482,7,house,V23,595000.0,763694.0069562949,168694.00695629488,0.25712193525527877
89,2697.0,53.298478,-6.22018,2,apartment,A94,425000.0,502254.57363363274,77254.57363363274,0.11775074786828316
65,3705.0,52.633696,-8.670248,1,apartment,V94,235000.0,158509.8174684524,-76490.18253154759,-0.05670644805059126
279,11680.0,51.902065,-8.473551,2,house,T23,450000.0,579268.3924411485,129268.39244114852,0.19702975720067026
80,6527.0,53.289647,-6.274339,1,house,D14,395000.0,413652.65733105264,18652.657331052644,0.028430217748377777
326,19902.0,54.931424,-7.696308,2,house,F92,350000.0,474451.0243891398,124451.02438913978,0.18968716679856815
89,1745.0,53.384962,-6.273617,1,house,D11,430000.0,343156.4150081821,-86843.58499181789,-0.06438200404129682
60,52.0,53.281456,-8.987754,2,apartment,H91,185000.0,239572.93732630045,54572.93732630045,0.0831795954763158
150,2709.0,53.125609,-6.076029,3,house,A63,610000.0,581723.7996849118,-28276.20031508815,-0.020962727910530672
258,6045.0,53.71287,-7.658196,3,house,N39,365000.0,353665.7889950108,-11334.211004989222,-0.008402684191317972
48,2627.0,53.334988,-6.272119,1,house,D08,375000.0,339042.40850315057,-35957.59149684943,-0.026657372577186603
49,7048.0,53.323711,-6.25031,1,apartment,D06,295000.0,380298.8565852262,85298.8565852262,0.13001177383816617
80,6484.0,53.205285,-6.116937,1,house,A98,265000.0,334758.3512644864,69758.35126448638,0.1063250710618855
76,8160.0,53.3295321,-6.347374,1,house,D12,400000.0,308830.46342384664,-91169.53657615336,-0.06758907376799432
258,13322.0,52.111925,-9.805292,5,house,V93,330000.0,563324.5713442513,233324.57134425128,0.35563127824798874
76,1256.0,53.349627,-6.243212,2,apartment,D01,450000.0,367518.156105255,-82481.84389474499,-0.061148401548201954
82,8018.0,51.896552,-8.458756,2,house,T12,395000.0,305228.0431017916,-89771.95689820842,-0.06655296982914882
62,1240.0,53.401433,-6.140325,2,apartment,D13,295000.0,271744.24654301367,-23255.753456986335,-0.017240790015660486
81,6741.0,53.005265,-7.471192,1,house,,150000.0,154269.84262318272,4269.842623182718,0.006508056915102218
118,3178.0,53.426777,-8.012322,3,house,,315000.0,233355.18751480652,-81644.81248519348,-0.06052786337491587
254,4948.0,52.368566,-6.838713,3,house,Y35,425000.0,481953.66498818237,56953.66498818237,0.08680827983080769
66,6356.0,52.574713,-6.229621,2,house,,185000.0,236216.40195469046,51216.40195469046,0.07806359351470045
82,1507.0,53.407597,-6.231648,1,house,K67,385000.0,302800.24947369826,-82199.75052630174,-0.06093926996538156
492,0.0,54.283864747630616,-8.943022107768002,6,house,,1850000.0,501120.1960082907,-1348879.8039917094,-1.0
198,5770.0,54.1223337,-7.5754663,3,house,H14,225000.0,269376.2180807984,44376.2180807984,0.06763784486547467
111,10079.0,51.705092,-8.524608,1,house,P17,600000.0,455192.4596521737,-144807.54034782632,-0.1073539242853964
122,987.0,53.060223,-8.808875,3,house,H91,285000.0,342993.5064055907,57993.506405590684,0.08839319705713149
93,7287.0,53.373083,-6.335906,2,apartment,D15,375500.0,370579.0863978422,-4920.913602157787,-0.003648148328409573
100,6134.0,53.277719,-6.150644,2,house,A96,595000.0,597960.3983424411,2960.398342441069,0.004512213354041522
264,7666.0,52.064075,-9.912163,3,house,V93,395000.0,550831.9084746386,155831.9084746386,0.23751763684114333
134,2904.0,51.885421,-8.447042,2,house,T12,465000.0,406792.1974338721,-58207.80256612791,-0.04315269781182495
121,1430.0,52.16811,-7.330916,1,house,,235000.0,232515.9366331964,-2484.0633668036025,-0.0018415750309646347
194,5424.0,53.319489,-6.211533,1,house,D04,1800000.0,1273702.5236122175,-526297.4763877825,-0.39017373885376766
190,4014.0,51.800493,-8.641024,4,house,T12,565000.0,516380.2142109481,-48619.78578905191,-0.036044565012518154
189,1873.0,51.977043,-9.332983,2,house,V93,250000.0,384433.6019389967,134433.6019389967,0.20490252450312546
242,8074.0,53.333571,-8.23739,1,house,H53,495000.0,299938.2545426441,-195061.74545735592,-0.14461017570291596
128,2950.0,53.850544,-6.530005,3,house,A92,245000.0,269638.65322567907,24638.653225679067,0.037554020523749974
131,2193.0,53.853169,-6.53195,3,house,A92,260000.0,273137.1527690879,13137.152769087872,0.02002353376197442
69,9753.0,53.56246,-8.102406,1,house,F42,99000.0,92306.39331276465,-6693.606687235355,-0.00496234480450157
56,5377.0,51.91881,-8.177381,1,apartment,P25,165000.0,176711.52297164724,11711.522971647239,0.01785060124890361
64,1497.0,53.399319,-6.148466,2,apartment,D13,275000.0,283040.69703473186,8040.697034731857,0.012255560346653377
96,2793.0,51.884577,-8.503201,2,house,T12,290000.0,302825.8518898779,12825.851889877871,0.01954905167483138
319,28169.0,53.2673979,-6.1794272,3,house,D18,2500000.0,1998664.268010309,-501335.73198969103,-0.37166820238993836
68,3220.0,53.32423,-6.392492,2,apartment,D22,185000.0,223674.50662663186,38674.50662663186,0.05894734595674752
94,7058.0,52.667067,-8.597178,2,house,V94,245000.0,219079.13099276568,-25920.869007234316,-0.019216589150884516
111,3084.0,53.398934,-6.150526,2,house,D13,285000.0,455880.46780159883,170880.46780159883,0.2604545198209539
84,27080.0,51.89254,-8.336076,1,house,T45,265000.0,220462.69657100315,-44537.30342899685,-0.0330179926315144
73,3504.0,51.892282,-8.482823,1,house,T12,230000.0,258437.50005093793,28437.50005093793,0.04334418974832706
140,5351.0,53.436872,-6.130222,2,house,D13,650000.0,653598.4114885861,3598.4114885861054,0.005484667431189752
116,2104.0,51.931746,-8.462712,2,house,T23,295000.0,294682.9252109814,-317.07478901860304,-0.0002350652653263032
128,5487.0,53.348641,-6.244155,2,apartment,D01,650000.0,588543.7240762671,-61456.2759237329,-0.04556097269887705
289,5492.0,53.269082,-6.664851,6,house,W91,1600000.0,1047841.7324968189,-552158.2675031811,-0.4093457889051283
84,3734.0,51.851807,-8.290959,2,house,P24,270000.0,226798.66760474668,-43201.332395253325,-0.0320275626244893
72,3235.0,52.277822,-6.391353,2,apartment,Y35,200000.0,166761.89988433218,-33238.100115667825,-0.024641261598926066
177,3688.0,53.408485,-6.169638,4,house,D13,549000.0,703964.9265453418,154964.92654534185,0.23619619054015004
529,14986.0,53.535572,-7.746808,3,house,N39,900000.0,606730.0010822774,-293269.9989177226,-0.2174174437558153
56,3600.0,53.854101,-9.302937,1,apartment,F23,117000.0,132197.17822651373,15197.17822651373,0.02316340661131462
104,1991.0,53.980815,-6.39632,3,house,A91,275000.0,240580.17868674346,-34419.82131325654,-0.02551733757996728
172,4096.0,53.348103,-6.341687,2,house,D20,495000.0,594382.3205063553,99382.32050635526,0.15147766681109656
55,5415.0,53.388233,-6.071194,1,apartment,D13,320000.0,286763.7851647944,-33236.21483520558,-0.024639863935133736
121,720.0,52.14729147942998,-8.51493540194889,3,house,,120000.0,240239.75022971092,120239.75022971092,0.1832683794255026
63,5787.0,53.339087,-6.318919,1,apartment,D08,295000.0,287648.1156335125,-7351.884366487502,-0.00545036284532635
215,16348.0,53.488175,-10.019431,5,house,H71,400000.0,582655.3165081382,182655.3165081382,0.27840164160310416
91,3745.0,53.319872,-6.373947,3,house,D22,349950.0,300907.1710797417,-49042.828920258326,-0.03635819053345376
116,7567.0,53.31813,-6.278063,3,house,D06,570000.0,749779.527883658,179779.52788365795,0.27401838964381525
84,3010.0,54.01539,-6.4182,2,house,A91,150000.0,188288.09597038393,38288.09597038393,0.05835838220201574
81,13491.0,53.8497,-6.697165,1,house,,195000.0,173068.4776469664,-21931.522353033593,-0.01625906347484197
45,1290.0,53.400105,-6.276915,1,apartment,D11,185000.0,203607.78343948175,18607.783439481747,0.028361821353915857
103,4715.0,51.890584,-8.425076,2,house,T12,425000.0,328131.3625324269,-96868.6374675731,-0.07181413583398012
267,2572.0,53.105785,-7.912774,4,house,,449000.0,423284.2511204709,-25715.74887952913,-0.01906452213416577
180,4324.0,51.786653,-8.495092,5,house,P43,495000.0,499506.5996229222,4506.599622922193,0.0068689198707970155
112,7961.0,54.220668,-9.990193,3,house,,185000.0,202064.0369467188,17064.036946718814,0.02600885640320726
212,11501.0,53.71518892637286,-6.284027306014025,3,house,A92,585000.0,709469.3833127414,124469.38331274141,0.18971514930992597
134,3118.0,53.278023,-9.089121,4,house,H91,345000.0,380127.408633164,35127.408633164014,0.05354089010762623
57,4699.0,51.871198,-8.493008,1,house,T12,220000.0,238152.55182569794,18152.55182569794,0.02766796129547406
92,7176.0,53.189514,-6.119449,1,house,A98,285000.0,400826.9646161414,115826.9646161414,0.17654245005018337
125,11343.0,52.941876,-9.29357,1,house,,260000.0,196862.05613623565,-63137.94386376435,-0.04680768714671364
172,6507.0,52.667663,-8.656158,2,house,V94,465000.0,380589.0930393433,-84410.90696065669,-0.06257852383204301
96,2242.0,53.170173,-6.801524,3,house,W12,230000.0,292462.9923332534,62462.99233325338,0.09520554855705526
51,6167.0,51.905352,-8.471487,1,house,T23,185000.0,189544.5196739041,4544.519673904113,0.006926717282035082
68,3163.0,53.297191,-6.288357,1,house,D14,695000.0,410035.16153105884,-284964.83846894116,-0.21126036406331475
56,1183.0,53.351741,-6.22822,1,house,D01,305000.0,303815.6695420229,-1184.3304579770775,-0.0008780103716226718
152,2445.0,53.394158,-6.437082,3,house,D15,375000.0,479005.14442008035,104005.14442008035,0.15852373473305498
94,3183.0,53.31164,-6.329494,2,house,D12,450000.0,420657.3844675763,-29342.61553242372,-0.021753321122898264
130,7150.0,52.109939,-9.731617,1,house,V93,215000.0,225616.20464822755,10616.204648227547,0.01618112660591168
120,4987.0,54.4519693,-8.2907906,3,house,,180000.0,178908.60248171366,-1091.397518286336,-0.0008091139885530112
70,2420.0,53.27244567033051,-6.254201968869893,2,apartment,D16,380000.0,378198.6886318953,-1801.3113681047107,-0.0013354128090391233
90,3789.0,53.194391,-6.123409,1,house,A98,350000.0,396608.6169714424,46608.61697144242,0.07104044779951274
102,9742.0,51.891254,-8.513225,2,house,T12,360000.0,320545.60108011647,-39454.39891988353,-0.02924975138861671
255,10453.0,53.587841,-9.768464,6,house,,595000.0,422365.0803048408,-172634.9196951592,-0.1279839161237974
87,3579.0,52.388021,-6.941682,1,house,Y34,185000.0,179459.8974998457,-5540.102500154288,-0.00410718767065797
170,1778.0,53.326184,-6.222341,2,house,,925000.0,1117231.5509930016,192231.55099300155,0.29299765474922806
225,2391.0,54.258463,-8.498327,4,house,F91,375000.0,505015.7142630752,130015.7142630752,0.19816881860883323
118,8019.0,53.320656,-6.23903,2,house,D04,995000.0,863163.6748815037,-131836.32511849632,-0.09773763735534928
67,2211.0,51.892357,-8.433274,1,apartment,T12,255000.0,270578.1081301536,15578.108130153618,0.023744016650685318
76,3128.0,53.767053,-8.356389,1,house,,125000.0,118923.11836137815,-6076.881638621853,-0.004505132051527997
67,3437.0,53.282963,-6.243665,2,apartment,D16,425000.0,393120.3604366667,-31879.6395633333,-0.023634158854623374
99,6253.0,53.280874,-9.042894,3,house,H91,300000.0,322546.72336471087,22546.723364710866,0.034365519260573484
158,1910.0,53.276389,-7.481594,2,house,R35,340000.0,355342.6789547114,15342.678954711417,0.0233851775532126
62,1303.0,53.763239,-8.774361,1,house,F35,105000.0,113709.43619118183,8709.436191181827,0.013274846740934989
95,1866.0,51.851602,-8.28577,1,house,P24,260000.0,238918.3166752353,-21081.683324764686,-0.015629030297865044
204,1263.0,52.161458,-10.350459,3,house,V92,650000.0,446855.31966218754,-203144.68033781246,-0.1506025071593859
154,2117.0,53.5169504,-6.3997601,3,house,A84,475000.0,479900.500696487,4900.500696487026,0.007469300454325164
185,13390.0,53.391745,-6.4170852,2,house,D15,480000.0,616525.421532353,136525.42153235304,0.20809085769736893
90,6405.0,53.281806,-9.010347,1,house,H91,215000.0,275447.24139363633,60447.24139363633,0.09213315854191227
116,845.0,52.678265,-6.279614,1,house,Y25,365000.0,292271.5414466355,-72728.4585533645,-0.053917671788205904
70,3832.0,53.205075,-6.117097,1,house,A98,335000.0,322213.9058597381,-12786.094140261877,-0.009479046318600278
130,4806.0,53.765322,-8.480101,3,house,F45,140000.0,150362.81443420137,10362.81443420137,0.015794911449957504
165,946.0,52.396334,-7.201516,3,house,,550000.0,348523.6826374772,-201476.31736252282,-0.14936565642564928
71,1679.0,53.648985,-6.679867,1,house,C15,235000.0,189679.6306962107,-45320.36930378931,-0.03359852313725342
89,1168.0,53.632304,-6.268808,3,house,K32,260000.0,256321.15166684048,-3678.84833315952,-0.0027273359140471873
71,6651.0,53.303153,-6.206826,1,apartment,A94,370000.0,434365.9850482503,64365.985048250295,0.09810607346890629
98,2505.0,52.361108,-7.68472,2,house,E91,250000.0,169899.70069239973,-80100.29930760027,-0.05938282941931614
110,8505.0,53.322545,-6.318255,1,house,D12,350000.0,416688.2115037171,66688.21150371712,0.10164559079441111
74,1847.0,53.393243,-6.370521,1,apartment,D15,245000.0,257071.6725123566,12071.6725123566,0.0183995380401939
165,9295.0,53.319921,-6.272858,2,house,D06,1150000.0,1044025.2494762493,-105974.75052375067,-0.0785650064669528
88,1806.0,53.39282939050239,-6.299772506370204,2,apartment,D11,269000.0,276345.02690577786,7345.026905777864,0.011195225998781245
212,5194.0,54.004662,-7.265916,4,house,H12,425000.0,339059.767512521,-85940.23248747899,-0.06371229833314875
91,6960.0,53.371348,-6.393408,2,house,D20,470000.0,382557.0952266804,-87442.9047733196,-0.06482631329681993
127,5543.0,54.00358,-7.345029,3,house,H12,210000.0,213315.29007210568,3315.2900721056794,0.005053136235558581
107,6935.0,51.94117711758369,-8.40031107603852,2,house,T45,350000.0,277203.8926071607,-72796.10739283927,-0.05396782365442451
370,8481.0,53.424943,-7.935038,5,house,N37,850000.0,600467.6135618481,-249532.38643815194,-0.18499230672719424
96,6401.0,52.8928557,-7.9406776,1,house,E53,80000.0,160971.44805700606,80971.44805700606,0.12341597547228568
211,31158.0,51.815513,-9.895414,4,house,,950000.0,471951.9489910357,-478048.0510089643,-0.3544037427162061
260,13818.0,54.976737,-7.756163,5,house,F92,400000.0,459221.1833326201,59221.18333262007,0.09026441153025638
85,30353.0,53.401512,-6.402497,1,house,D15,249950.0,299831.03145245335,49881.031452453346,0.0760282334327802
129,2893.0,53.358492,-9.163598,1,house,H91,320000.0,336695.54710743343,16695.547107433435,0.025447207401512073
86,20028.0,52.675986,-6.287675,1,house,Y25,200000.0,197626.93791763205,-2373.062082367949,-0.0017592835739295677
118,2125.0,53.286388,-6.315973,2,house,D16,595000.0,580186.1981216307,-14813.801878369297,-0.010982299412098209
96,6937.0,53.510629,-8.841813,2,house,H54,90000.0,149799.40045882468,59799.400458824675,0.09114572503492635
61,6327.0,53.382002,-6.186461,1,house,D17,340000.0,276459.8476531539,-63540.152346846124,-0.0471058667783543
91,6134.0,53.336265,-9.183393,2,house,H91,269000.0,317870.02361863095,48870.02361863095,0.07448726410327693
115,1218.0,52.184437,-8.912184,2,house,,245000.0,217926.45337015853,-27073.54662984147,-0.02007113350627931
123,2856.0,52.632026,-8.666153,3,house,V94,290000.0,290284.709979272,284.70997927198187,0.0004339524691939307
151,780.0,54.512906,-8.203474,2,house,F94,270000.0,245274.1814541719,-24725.818545828108,-0.018330631441480224
142,7651.0,53.47008990213767,-9.101193308961228,4,house,,350000.0,268161.8900617111,-81838.10993828892,-0.060671165582068365
268,2920.0,53.706933,-6.732589,5,house,,465000.0,570659.3534395862,105659.35343958624,0.16104506570435786
85,3919.0,53.275406,-9.053373,4,house,H91,290000.0,358733.2167251351,68733.2167251351,0.10476256993092763
102,5696.0,53.704194,-6.24835,2,house,A92,450000.0,259012.71901966806,-190987.28098033194,-0.14158954742679639
149,1650.0,54.954048,-7.627512,2,house,F92,250000.0,276384.2096015975,26384.20960159751,0.04021458233961591
74,2046.0,53.717506,-6.348388,2,apartment,A92,165000.0,148663.57267682932,-16336.427323170676,-0.012111106767872613
153,8316.0,53.282449,-6.27758,3,house,D14,775000.0,751462.0454417297,-23537.954558270285,-0.01745000146685787
85,10833.0,51.842925,-8.1851,1,house,P25,260000.0,218941.22295795963,-41058.77704204037,-0.030439166574023915
86,2654.0,53.527863,-7.348789,1,house,N91,199000.0,163789.43936358354,-35210.560636416456,-0.026103556841920714
62,0.0,53.336913,-6.296093,1,house,D08,325000.0,331844.26204465743,6844.262044657429,0.010431964561565603
108,9503.0,53.276258,-6.14161,1,house,A96,380000.0,644069.953185992,264069.95318599197,0.40249312130895165
125,1646.0,53.522087,-8.321251,2,house,,165000.0,240908.65506601153,75908.65506601153,0.11569931051702956
218,13683.0,53.870518,-7.529735,5,house,,299000.0,312058.9050652663,13058.905065266299,0.019904269293728686
96,4974.0,53.99156,-8.066643,3,house,N41,135000.0,148692.36617233726,13692.366172337264,0.020869785192590678
85,3912.0,53.38548,-6.248545,2,house,D09,350000.0,390755.6539199968,40755.65391999681,0.06211941252435189
61,2964.0,53.3952,-6.265669,2,apartment,D09,225000.0,355428.3070323275,130428.30703232752,0.1987976889120324
84,2718.0,53.349311,-6.27299,2,apartment,D07,299950.0,441124.5118174127,141174.51181741268,0.21517696059360727
128,10940.0,53.281787,-6.469414,4,house,D24,349000.0,374827.46400161815,25827.46400161815,0.03936599554809674
108,2708.0,53.302501,-8.750661,2,house,H65,340000.0,258984.16252421084,-81015.83747578916,-0.06006156904124506
227,10030.0,53.294672,-6.294915,4,house,D14,1150000.0,1057546.1800989858,-92453.81990101421,-0.06854118478712315
94,12586.0,53.367458,-6.230968,2,house,D03,490000.0,509406.5629129337,19406.562912933703,0.02957931406608654
154,2718.0,53.332067,-6.223567,2,house,,925000.0,895711.7821077821,-29288.217892217916,-0.02171299311142917
137,8097.0,53.145651,-6.077518,2,house,A63,900000.0,607020.6472567321,-292979.3527432679,-0.21720197149980358
128,2174.0,53.332617,-6.552747,3,house,W23,390000.0,397952.67340390815,7952.673403908149,0.01212139549566699
93,23417.0,53.852746,-7.323688,1,house,,168000.0,117053.60863348749,-50946.391366512515,-0.03776940778247848
143,18187.0,54.143341,-9.737883,1,house,,168000.0,167395.43009915692,-604.569900843082,-0.00044820146246833263
69,1621.0,52.160104,-7.139316,2,apartment,X91,165000.0,153092.53122641472,-11907.468773585279,-0.008827672219828466
96,4353.0,53.730669,-7.799845,2,house,N39,129500.0,130568.58418614307,1068.5841861430672,0.0016287267039396141
89,4371.0,52.681471,-9.643774,2,house,,275000.0,185506.29593701533,-89493.70406298467,-0.06634668544828679
237,13843.0,52.683028,-6.938926,3,house,R21,595000.0,496839.9486528757,-98160.05134712427,-0.07277153313189319
186,12665.0,53.78011,-9.229106,2,house,,255000.0,282290.1376920404,27290.137692040415,0.04159539004001719
200,15753.0,53.869984,-9.207271,5,house,F23,379000.0,337964.7929600033,-41035.20703999669,-0.030421692813964694
101,2089.0,51.485915,-9.369012,2,house,P81,230000.0,285363.61277699313,55363.61277699313,0.08438473610762236
109,4453.0,51.902758,-8.47402,2,house,T23,255000.0,289861.0128951152,34861.012895115186,0.05313485204529827
71,1690.0,53.219129,-7.006419,3,house,,195000.0,166263.5548649602,-28736.4451350398,-0.021303933122877733
235,6416.0,52.545115,-7.389964,1,house,R95,110000.0,356885.51425634476,246885.51425634476,0.3763007492526534
198,4501.0,52.8484826,-8.2211408,3,house,E45,419950.0,317317.5861237524,-102632.41387624759,-0.0760871454762165
116,3524.0,51.885609,-8.618171,2,house,P31,375000.0,368106.06633538625,-6893.933664613753,-0.005110858390949802
69,1769.0,51.955627,-7.847848,1,apartment,P36,160000.0,144134.58237641188,-15865.417623588117,-0.011761920948507011
298,12240.0,53.253974,-9.170353,3,house,H91,750000.0,626251.8740486448,-123748.1259513552,-0.09174140318889065
226,5051.0,53.326852,-6.263122,1,house,D06,875000.0,1191392.6693225335,316392.66932253353,0.48224294925823763
279,1349.0,53.294374,-7.293325,2,house,,360000.0,368258.05427908455,8258.05427908455,0.012586854364254123
113,2173.0,53.2123,-6.113765,1,house,A98,395000.0,471149.8337965212,76149.83379652118,0.11606691303622943
90,9194.0,53.7966854,-8.9190487,3,house,F12,165000.0,139260.1136320825,-25739.886367917497,-0.01908241660357434
110,4955.0,53.308395,-6.363588,3,house,D22,349000.0,382051.95601767104,33051.95601767104,0.0503775033184059
105,6781.0,51.74346,-8.73812,2,house,P72,189000.0,233294.54783479185,44294.547834791854,0.06751336378825763
58,1997.0,53.341032,-6.344375,1,house,D10,249000.0,249408.1854321267,408.1854321266874,0.0006221526783617
120,4248.0,53.39252177,-6.1775562,3,house,D17,375000.0,463246.6420144759,88246.64201447589,0.13450476269984138
104,3607.0,53.397464,-6.251886,1,house,D09,350000.0,429300.6468643552,79300.64686435519,0.12086935485527397
200,17986.0,54.052001,-7.803469,1,house,,85000.0,229279.05497518906,144279.05497518906,0.21990887821897856
332,2284.0,52.889324,-8.200281,5,house,E45,399500.0,465576.45053224114,66076.45053224114,0.10071315005310899
161,5136.0,51.901615,-8.580101,2,house,T12,695000.0,448863.3896136633,-246136.6103863367,-0.1824748281188214
80,5768.0,53.350678,-6.250536,1,apartment,D01,295000.0,367316.9429733564,72316.9429733564,0.1102248542467334
180,19275.0,53.471847,-8.712549,2,house,,275000.0,264723.2190446849,-10276.780955315102,-0.007618752186001493
341,24534.0,53.391302,-6.086222,3,house,D13,1500000.0,2156085.630301476,656085.630301476,1.0
75,4570.0,51.836207,-8.21013,1,house,P25,200000.0,220731.37410911114,20731.374109111144,0.03159857974573369
179,12475.0,54.126786,-9.004837,4,house,,275000.0,273918.45784762665,-1081.542152373353,-0.000801807654894654
242,5610.0,55.096953,-7.561369,4,house,F92,470000.0,346201.78152270115,-123798.21847729885,-0.09177853957850476
100,13372.0,52.866997,-8.755599,2,house,,165000.0,178658.67737030017,13658.677370300167,0.020818437014119496
205,6258.0,53.1356998,-7.0504015,2,house,W34,395000.0,431566.49363799137,36566.49363799137,0.055734330930535404
150,4685.0,53.275111,-6.174485,3,house,D18,700000.0,824876.6416157981,124876.64161579811,0.19033588886623903
262,3140.0,54.817236,-8.280396,3,house,F94,340000.0,325833.9132705275,-14166.086729472503,-0.010502111965462841
