price,floor_area,latitude,longitude,bedroom,bathroom,type_house,place,predicted_price,residual,res_percentage
890000.0,253,54.282317,-8.453785,5,3,house,Sligo,457196.122298524,-432803.877701476,-0.4862964917994112
595000.0,113,53.282275,-6.308584,3,2,house,Dublin 16,546225.8979326633,-48774.10206733667,-0.08197328078543979
495000.0,230,53.130273,-6.756648,5,6,house,Curragh,536281.3899132225,41281.38991322252,0.08339674729943944
285000.0,102,53.300918,-6.826258,3,3,house,Naas,292531.06005715893,7531.060057158931,0.026424772130382215
450000.0,161,53.334926,-6.300189,3,2,house,Dublin 8,692509.95617643,242509.95617643,0.5389110137254
670000.0,360,53.1245931,-6.6140537,4,3,house,Naas,698913.4071332461,28913.407133246073,0.04315433900484489
265000.0,128,53.473396,-8.508231,4,2,house,Ballinasloe,254677.28885398252,-10322.711146017478,-0.038953626966103695
140000.0,71,53.507547,-8.843623,3,1,house,Tuam,147066.01652891652,7066.016528916516,0.05047154663511797
269950.0,65,53.36604,-6.298097,2,1,house,Dublin 7,315954.98489865806,46004.98489865806,0.17042039228989836
395000.0,157,54.081837,-8.023331,3,2,house,,223970.68650658405,-171029.31349341595,-0.43298560378079987
330000.0,168,51.954742,-7.866624,5,3,house,Youghal,368285.09393945715,38285.09393945715,0.11601543618017317
150000.0,81,53.519236,-8.856964,2,1,house,Tuam,145698.6673413965,-4301.332658603496,-0.028675551057356644
345000.0,82,53.360181,-6.247222,3,2,house,Dublin 1,406824.3711680505,61824.37116805051,0.17920107584942177
380000.0,94,53.248056,-6.147298,3,2,apartment,Dublin 18,442438.85120334267,62438.85120334267,0.16431276632458597
245000.0,142,52.634109,-7.893463,4,2,house,,273760.3282679936,28760.32826799358,0.11738909497140237
225000.0,106,53.511442,-8.867782,4,2,house,Tuam,198791.26842868736,-26208.731571312645,-0.1164832514280562
325000.0,200,53.554935,-10.078654,5,3,house,,352208.6516455902,27208.651645590202,0.08371892814027754
430000.0,177,52.678718,-8.451068,4,3,house,Limerick,371958.61682829476,-58041.38317170524,-0.1349799608644308
200000.0,102,53.904307,-6.80594,3,2,house,,197336.49770356072,-2663.5022964392847,-0.013317511482196424
650000.0,110,53.311934,-6.249712,3,2,apartment,Dublin 6,720460.0873878292,70460.0873878292,0.10840013444281416
345000.0,64,53.336835,-6.285758,2,1,house,Dublin 8,340843.1549744039,-4156.8450255960925,-0.012048826161148093
375000.0,89,53.127603,-6.070314,3,2,,,399358.4407526837,24358.440752683673,0.06495584200715646
390000.0,360,54.023089,-9.185269,5,3,house,Ballina,474054.25764318136,84054.25764318136,0.21552373754661888
275000.0,100,53.281374,-8.985735,3,3,house,Galway,289753.33401491866,14753.334014918655,0.053648487326976926
215000.0,75,53.290955,-6.679912,2,2,apartment,Naas,228967.39621403598,13967.39621403598,0.06496463355365573
90000.0,69,53.99461,-7.359074,2,2,apartment,Cavan,121673.70841211373,31673.70841211373,0.35193009346793036
700000.0,150,53.275111,-6.174485,4,2,house,Dublin 18,796405.3968946794,96405.3968946794,0.13772199556382772
275000.0,121,51.855121,-8.031064,3,3,house,Midleton,302793.3362707552,27793.336270755215,0.10106667734820078
295000.0,60,53.245844,-6.143079,2,1,apartment,Dublin 18,339517.977743212,44517.97774321202,0.15090839912953227
265000.0,43,53.418284,-6.146995,1,1,apartment,Dublin 13,241502.82659252995,-23497.17340747005,-0.0886685788961134
140000.0,89,53.84662,-8.999939,3,1,house,,132186.03433287458,-7813.96566712542,-0.05581404047946728
1050000.0,185,53.297087,-6.187091,4,3,house,Blackrock,1072420.0408407117,22420.040840711677,0.021352419848296837
659500.0,292,52.858731,-8.467653,4,4,house,Limerick,623660.1947790853,-35839.805220914655,-0.05434390480805861
550000.0,107,53.387987,-6.166479,3,1,house,Dublin 5,473873.0647621219,-76126.93523787812,-0.13841260952341475
265000.0,91,52.520865,-7.19865,2,1,house,,188137.91647260214,-76862.08352739786,-0.2900455982165957
239000.0,79,53.340282,-6.369881,2,2,house,Dublin 10,292512.7286928463,53512.728692846315,0.2239026305140013
385000.0,71,53.388295,-6.142146,2,1,house,Dublin 13,348274.342814383,-36725.65718561702,-0.09539131736523901
349000.0,107,52.67314,-6.307072,3,2,house,Gorey,283203.3108904359,-65796.68910956412,-0.18852919515634417
139000.0,60,52.251711,-7.111644,2,1,house,Waterford,153441.33676087196,14441.336760871956,0.10389450907102127
209950.0,98,53.011387,-6.817171,3,3,house,,222643.7312729605,12693.73127296049,0.0604607348080995
230000.0,83,53.265267,-7.49904,3,1,house,Tullamore,200622.78123741894,-29377.218762581062,-0.12772703809817854
229000.0,135,52.844598,-8.948197,5,2,house,Miltown Malbay,275249.55555175187,46249.555551751866,0.20196312468013916
380000.0,93,52.617937,-6.226156,2,2,house,Gorey,265937.71736025607,-114062.28263974393,-0.3001639016835367
460000.0,77,53.33836,-6.234821,2,2,apartment,,412648.2512683399,-47351.748731660075,-0.10293858419926104
790000.0,110,53.141206,-6.060266,3,2,,Greystones,508794.36622760585,-281205.63377239415,-0.3559564984460685
210000.0,214,53.711148,-7.767432,5,2,,Longford,307908.79657213716,97908.79657213716,0.46623236462922457
250000.0,106,53.907588,-8.584511,3,1,house,Castlerea,145706.34845541924,-104293.65154458076,-0.417174606178323
275000.0,80,53.568693,-6.249513,3,1,,Ballyboughal,257296.2595024223,-17703.740497577703,-0.06437723817300983
2000000.0,389,53.275242,-6.189609,5,4,house,Dublin 18,2014607.383057599,14607.383057598956,0.007303691528799478
135000.0,88,54.102237,-9.317415,3,2,house,Ballina,175010.80946441664,40010.80946441664,0.29637636640308623
147500.0,87,52.330759,-6.453872,3,1,house,Wexford,221879.23502584614,74379.23502584614,0.504266000175228
290000.0,127,51.883312,-9.570848,3,2,house,Kenmare,300639.60240774,10639.602407740022,0.03668828416462076
270000.0,75,53.350778,-6.419179,2,2,house,Lucan,279567.9923763112,9567.992376311217,0.03543700880115266
390000.0,102,53.41339,-6.46793,4,1,house,Dunboyne,328911.85984643636,-61088.14015356364,-0.15663625680400933
700000.0,141,53.261513,-9.088841,5,2,house,Galway,419868.07595305826,-280131.92404694174,-0.4001884629242025
395000.0,145,51.579278,-8.895581,3,2,house,Clonakilty,346840.4082774077,-48159.591722592304,-0.12192301701922102
205000.0,87,53.460276,-7.107612,2,3,house,,211782.02218279033,6782.02218279033,0.033083035038001606
250000.0,98,51.88442,-8.484303,3,2,house,Cork city southside,294482.2080585916,44482.20805859158,0.17792883223436634
340000.0,262,54.817236,-8.280396,5,3,house,Bundoran,406556.9568781884,66556.95687818842,0.19575575552408359
360000.0,106,53.748634,-6.717467,3,2,,,251681.70570657228,-108318.29429342772,-0.300884150815077
425000.0,122,51.625715,-8.841082,4,1,house,Clonakilty,310806.2452160681,-114193.75478393189,-0.26869118772689854
370000.0,50,53.344947,-6.237927,1,1,apartment,Dublin 2,347857.83837820543,-22142.16162179457,-0.059843680058904246
150000.0,75,53.972988,-6.673412,3,1,house,Dundalk,155842.84985471523,5842.849854715227,0.03895233236476818
110000.0,93,53.811002,-9.143884,2,1,house,Knock,135451.95017879538,25451.950178795378,0.23138136526177616
395000.0,128,53.382729,-6.590816,4,2,house,Maynooth,436161.27766333567,41161.27766333567,0.10420576623629284
525000.0,125,53.341919,-6.281569,3,2,house,Dublin 8,542995.296381963,17995.29638196295,0.034276755013262765
1350000.0,232,53.363876,-6.218702,5,2,house,Dublin 3,1212503.533566703,-137496.4664332969,-0.10184923439503475
265000.0,140,54.9584309,-7.7195043,3,3,house,Letterkenny,261322.89553797783,-3677.1044620221655,-0.013875865894423266
375000.0,223,53.244472,-9.454697,4,3,house,,412160.53758118965,37160.53758118965,0.09909476688317241
249000.0,66,53.336481,-6.456123,3,1,apartment,Lucan,254441.1002891775,5441.100289177499,0.02185180839027108
225000.0,98,52.131262,-8.627971,3,3,house,Mallow,211430.21319024917,-13569.786809750833,-0.06031016359889259
209000.0,100,52.226906,-8.679736,3,1,house,Mallow,192031.1180583809,-16968.881941619096,-0.0811908226871727
430000.0,60,53.299647,-6.20609,1,1,apartment,Blackrock,382764.9219266963,-47235.07807330368,-0.10984901877512485
495000.0,86,53.286577,-6.163863,3,1,house,Blackrock,548067.4587341609,53067.45873416087,0.10720698734173914
145000.0,100,53.619023,-8.744162,3,1,house,,145545.70462967176,545.7046296717599,0.0037634802046328268
139000.0,60,54.95264,-7.736131,3,1,house,Letterkenny,135110.2910301956,-3889.7089698044,-0.02798351776837698
390000.0,270,53.785735,-8.923352,6,5,house,Knock,410055.76095610444,20055.760956104437,0.05142502809257548
220000.0,116,53.289154,-9.027462,3,2,,Galway,315530.30298332,95530.30298332003,0.4342286499241819
249950.0,48,53.342143,-6.296644,2,1,apartment,,275550.19112906675,25600.19112906675,0.1024212487660202
750000.0,223,52.892553,-6.057176,6,3,house,,749960.9122164337,-39.087783566326834,-5.2117044755102445e-05
77000.0,59,54.946592,-7.739591,2,1,apartment,Letterkenny,126030.62747760571,49030.62747760571,0.6367613958130611
675000.0,282,52.660566,-8.654066,5,3,house,Limerick,528439.9465448658,-146560.05345513416,-0.21712600511871727
865000.0,372,52.674514,-8.502528,5,3,house,Limerick,690199.945856398,-174800.05414360203,-0.2020809874492509
620000.0,188,52.666664,-8.636946,4,3,house,Limerick,399210.27551858354,-220789.72448141646,-0.3561124588409943
2200000.0,304,53.319159,-6.271265,5,3,house,Dublin 6,1974114.3535910384,-225885.64640896162,-0.10267529382225528
240000.0,144,52.681756,-7.803045,6,2,house,Thurles,283505.9457202849,43505.945720284886,0.18127477383452037
180000.0,149,53.874384,-8.567511,3,3,house,Castlerea,199664.00693596667,19664.006935966667,0.1092444829775926
350000.0,110,53.506138,-7.246171,3,3,house,Mullingar,246886.89403145158,-103113.10596854842,-0.29460887419585263
150000.0,84,52.660704,-8.611705,3,2,house,Limerick,191802.74461513385,41802.74461513385,0.27868496410089233
170000.0,104,54.026056,-8.492573,4,1,house,,157341.25597138877,-12658.744028611225,-0.07446320016830132
260000.0,60,51.892821,-8.458809,2,1,apartment,Cork city southside,219543.83920982247,-40456.16079017753,-0.15560061842375972
210000.0,70,53.634697,-6.256228,2,1,house,Balbriggan,228754.01367994328,18754.01367994328,0.08930482704734895
240000.0,93,51.866697,-8.341246,3,2,house,Cork city southside,286797.03723439877,46797.03723439877,0.1949876551433282
198000.0,85,53.0555679,-6.6516966,1,1,house,Naas,198729.76792082124,729.7679208212357,0.0036856965698042208
550000.0,103,53.340506,-6.236936,2,2,apartment,Dublin 4,641457.2101444947,91457.21014449466,0.16628583662635393
830000.0,131,53.286371,-6.130376,3,2,,Dun Laoghaire,800898.7542119185,-29101.24578808155,-0.03506174191335126
475000.0,130,53.093,-6.071323,3,3,house,Greystones,539130.7592343219,64130.759234321886,0.13501212470383556
825000.0,135,53.306506,-6.210572,4,2,house,Dublin 4,993737.6671695868,168737.66716958676,0.20453050566010517
200000.0,123,54.109533,-6.954571,4,2,house,,201442.54370094708,1442.543700947077,0.007212718504735385
245000.0,64,53.401447,-6.162869,2,2,apartment,Dublin 13,272554.09250171646,27554.092501716455,0.11246568368047533
245000.0,90,53.286606,-9.015342,3,1,house,Galway,260688.83109946374,15688.831099463743,0.06403604530393364
399000.0,87,53.136365,-7.050131,2,2,house,Monasterevin,224514.06654245692,-174485.93345754308,-0.43730810390361674
690000.0,269,51.842077,-9.661108,4,3,house,Kenmare,596190.0652983594,-93809.93470164062,-0.135956427103827
315000.0,140,52.328001,-6.464993,4,2,house,Wexford,325451.84258519526,10451.842585195263,0.03318045265141353
295000.0,100,53.16724,-8.61159,3,1,house,Loughrea,211999.13919138542,-83000.86080861458,-0.2813588501986935
650000.0,136,53.369419,-6.269527,4,1,house,Dublin 9,679289.9150001131,29289.915000113077,0.04506140769248165
900000.0,65,53.394246,-6.263333,3,1,apartment,Dublin 9,337283.7304778236,-562716.2695221764,-0.6252402994690849
695000.0,334,51.62643846978176,-8.89425835756731,4,4,house,Clonakilty,804114.4181875299,109114.4181875299,0.15699916285975524
100000.0,70,51.88461963512216,-8.932649831994894,2,1,house,Macroom,190438.67624936486,90438.67624936486,0.9043867624936486
170000.0,94,52.703987,-8.862986,3,2,house,Shannon,198935.8705235215,28935.870523521502,0.17021100307953824
275000.0,100,52.509094,-7.326268,3,1,,,207010.36363883648,-67989.63636116352,-0.24723504131332188
50000.0,160,52.218587,-8.585283,3,1,,,259645.34055198744,209645.34055198744,4.192906811039749
375000.0,151,53.703186,-6.325002,4,3,house,Drogheda,416206.2580195966,41206.25801959657,0.10988335471892419
149000.0,100,53.759309,-8.774726,3,3,house,Ballyhaunis,153551.21062426633,4551.2106242663285,0.03054503774675388
314950.0,83,53.260184,-6.22384,2,2,apartment,Dublin 18,378602.17866279674,63652.17866279674,0.20210248821335683
80000.0,64,52.825576,-6.937424,3,2,apartment,Carlow,151552.656071635,71552.65607163499,0.8944082008954374
149000.0,100,53.75928,-8.774647,3,3,house,Ballyhaunis,153551.46091966773,4551.460919667734,0.030546717581662643
399000.0,210,54.595039,-8.110509,4,5,house,,322561.6218780413,-76438.3781219587,-0.1915748825111747
414950.0,116,53.395265,-6.166784,3,2,house,Dublin 13,459973.49477875256,45023.49477875256,0.10850342156585747
350000.0,85,53.38548,-6.248545,2,2,house,Dublin 9,384137.11609571567,34137.11609571567,0.09753461741633047
260000.0,60,53.523151,-6.164731,3,1,house,Lusk,260013.2484745771,13.248474577092566,5.095567145035602e-05
280000.0,115,51.883462,-8.573816,3,3,,Ballincollig,335444.59035293065,55444.59035293065,0.19801639411760946
300000.0,121,51.867998,-9.844403,1,2,house,,256435.66679611604,-43564.33320388396,-0.14521444401294653
325000.0,105,53.284636,-6.380646,3,2,house,Dublin 24,362701.49751354853,37701.49751354853,0.11600460773399547
695000.0,98,53.335434,-6.269591,2,2,house,Dublin 8,549602.1677170269,-145397.8322829731,-0.2092055140762203
575000.0,154,53.265372,-9.117577,5,2,house,Galway,443409.6648614034,-131590.3351385966,-0.2288527567627767
250000.0,70,53.290406,-8.992019,3,3,,Galway,228284.17822105874,-21715.82177894126,-0.08686328711576503
380000.0,140,53.409969,-9.282781,4,2,house,,286103.67618436547,-93896.32381563453,-0.24709558898851192
425000.0,205,52.672285,-7.718433,5,3,house,,391944.66119623627,-33055.338803763734,-0.07777726777356173
140000.0,80,52.277579,-9.704929,3,1,house,Tralee,164140.64543515962,24140.64543515962,0.17243318167971156
1300000.0,199,53.334677,-6.242228,4,4,house,Dublin 4,1358472.7932169805,58472.79321698053,0.04497907170536964
435000.0,83,53.389922,-6.122604,3,1,house,Dublin 13,403730.78814451303,-31269.211855486967,-0.07188324564479763
149000.0,100,53.759357,-8.774815,3,3,house,Ballyhaunis,153550.75251258866,4550.7525125886605,0.030541963171735978
410000.0,170,51.93350676646648,-8.565939913035209,4,3,house,Cork city northside,404000.75967063574,-5999.2403293642565,-0.014632293486254284
159000.0,45,52.49559149442209,-9.656362875517315,1,1,house,Listowel,135022.74925601875,-23977.250743981247,-0.15080031914453615
340000.0,178,53.329981,-7.758804,4,2,,,357943.39599939965,17943.395999399654,0.052774694115881336
175000.0,100,53.152296,-7.522691,3,2,house,,208470.67291458522,33470.672914585215,0.19126098808334407
1800000.0,194,53.319489,-6.211533,4,1,house,Dublin 4,1331256.4413367687,-468743.5586632313,-0.26041308814623965
120000.0,104,53.962085,-8.790924,3,3,house,,170261.27347051885,50261.27347051885,0.4188439455876571
199000.0,70,53.991846,-7.838629,2,1,house,,128253.1838427883,-70746.8161572117,-0.3555116389809633
325000.0,260,54.001278,-6.7926,4,3,house,,393252.7610749478,68252.76107494778,0.21000849561522392
350000.0,56,51.860533,-8.25287,2,2,house,Cobh,226316.17747606672,-123683.82252393328,-0.3533823500683808
325000.0,89,51.82302,-9.934759,2,1,house,,228583.05721702287,-96416.94278297713,-0.29666751625531423
545000.0,270,53.474416,-6.697142,6,5,house,Enfield,649307.6103696509,104307.61036965088,0.19139011077000162
225000.0,116,51.836359,-8.209652,4,3,house,Midleton,300626.64101214305,75626.64101214305,0.33611840449841357
210000.0,117,52.516066,-6.577375,3,3,house,Enniscorthy,241823.61739435734,31823.617394357338,0.15154103521122542
195000.0,108,52.44869,-8.064202,3,2,house,Tipperary,211779.76257258595,16779.762572585954,0.08605006447479976
495000.0,70,53.363026,-6.218837,3,2,house,Dublin 3,402630.51220221503,-92369.48779778497,-0.18660502585411104
265000.0,103,52.564613,-8.744501,3,1,house,Limerick,215982.01387945504,-49017.986120544956,-0.18497353253035834
420000.0,186,51.870334,-9.718287,4,3,house,Kenmare,437456.4983361346,17456.498336134595,0.04156309127651094
175000.0,71,54.762556,-8.413627,8,5,apartment,Bundoran,155866.13834477402,-19133.861655225977,-0.109336352315577
350000.0,167,53.335871,-6.326756,2,1,house,Dublin 8,640935.6462463711,290935.6462463711,0.8312447035610603
349000.0,290,54.054892,-8.723131,4,5,house,,427250.9288321417,78250.92883214168,0.22421469579410225
350000.0,68,52.828285,-6.226502,2,1,house,,271726.89759652974,-78273.10240347026,-0.22363743543848644
395000.0,142,52.795393,-6.171913,4,3,house,Arklow,405705.74171523587,10705.741715235868,0.027103143582875616
135000.0,71,52.698797,-8.899327,2,1,apartment,Shannon,139969.21713325207,4969.217133252067,0.036809015801867156
325000.0,100,51.602424,-8.96163,3,1,house,Clonakilty,263869.74650567747,-61130.25349432253,-0.18809308767483857
925000.0,153,53.298803,-6.17991,4,2,house,Blackrock,926990.4052501768,1990.4052501767874,0.002151789459650581
395000.0,186,52.250312,-6.616597,4,3,house,Wexford,398389.8696581026,3389.8696581025724,0.0085819485015255
225000.0,100,52.384359,-9.579047,3,2,house,,192812.92862541796,-32187.07137458204,-0.14305365055369795
150000.0,57,51.912863,-8.471636,2,1,apartment,Cork city northside,174011.74735357077,24011.74735357077,0.1600783156904718
120000.0,63,52.665501,-8.620538,2,2,apartment,Limerick,151062.84104858257,31062.841048582573,0.2588570087381881
189500.0,95,52.827348,-6.923242,3,3,house,Carlow,215156.5995185897,25656.599518589705,0.135391026483323
225000.0,69,51.911619,-8.468813,3,1,house,Cork city northside,203311.6787785124,-21688.321221487597,-0.0963925387621671
845000.0,148,53.336707,-6.22013,4,2,house,Dublin 4,994022.9468224917,149022.9468224917,0.17635851694969432
395000.0,153,51.895706,-8.410067,3,3,house,Cork city southside,419437.41537312884,24437.41537312884,0.06186687436235149
350000.0,126,53.404507,-6.252294,4,2,apartment,Dublin 9,463138.5229891076,113138.52298910759,0.3232529228260217
195000.0,102,52.741311,-6.53395,3,2,,Arklow,186189.70579107886,-8810.294208921143,-0.04518099594318535
89000.0,70,54.098215,-7.440742,3,2,house,Belturbet,138769.42289499252,49769.42289499252,0.5592069988201407
495000.0,251,51.678856,-9.431484,5,4,house,Bantry,576155.8095738788,81155.80957387877,0.16395113045228032
245000.0,125,53.978062,-6.708855,4,3,house,Carrickmacross,230699.56870534946,-14300.431294650538,-0.05836910732510424
279000.0,87,53.278071,-6.445418,2,3,house,Dublin 22,304385.3506387224,25385.35063872242,0.09098691985205168
875000.0,175,53.267409,-6.158158,4,2,house,Blackrock,1013048.4631765243,138048.46317652427,0.157769672201742
450000.0,189,52.650955,-6.683772,4,2,house,,379483.04169842287,-70516.95830157713,-0.15670435178128253
560000.0,153,53.3657494,-6.3115885,4,2,house,Dublin 7,647633.5688830245,87633.5688830245,0.15648851586254375
365000.0,70,53.272166,-6.254485,2,2,apartment,Dublin 16,375485.84387211,10485.84387211001,0.028728339375643862
595000.0,110,53.266823,-6.228023,4,2,house,Dublin 18,557180.086927703,-37819.913072297,-0.0635628791131042
200000.0,86,52.675986,-6.287675,3,1,house,Gorey,235362.01396582305,35362.01396582305,0.17681006982911524
450000.0,71,53.301959,-6.182782,2,1,apartment,Blackrock,446977.70801211783,-3022.2919878821704,-0.006716204417515934
950000.0,147,53.362606,-6.195858,4,1,house,Dublin 3,730887.3892757687,-219112.61072423134,-0.23064485339392773
290000.0,82,53.3689452,-6.5822688,3,2,house,Maynooth,309234.31627213536,19234.31627213536,0.06632522852460468
189950.0,100,52.480228,-6.426129,3,2,house,Enniscorthy,220948.83888227883,30998.838882278826,0.1631947295724076
1250000.0,233,53.286512,-6.322619,6,4,house,Dublin 16,897902.8191388638,-352097.1808611362,-0.28167774468890894
415000.0,74,53.335074,-6.26473,3,1,house,Dublin 2,473645.41728092777,58645.417280927766,0.14131425850825968
295000.0,126,51.888166,-8.394773,3,3,house,Cork city southside,350261.7979266321,55261.797926632105,0.1873281285648546
245000.0,95,53.278067,-7.480889,3,2,,Tullamore,252246.0427004298,7246.042700429796,0.029575684491550187
390000.0,203,52.672441,-7.719137,5,3,house,,387260.7532845285,-2739.2467154714977,-0.0070237095268499946
375000.0,197,51.904784,-8.455448,6,3,house,Cork city northside,473398.1453914757,98398.1453914757,0.2623950543772685
250000.0,122,52.140601,-8.275076,4,3,house,Fermoy,268844.4809415791,18844.480941579095,0.07537792376631638
110000.0,200,55.0797,-7.750628,4,3,house,,284955.72474568145,174955.72474568145,1.5905065885971041
385000.0,84,53.349155,-6.23166,2,1,apartment,Dublin 1,397425.5278110875,12425.527811087493,0.032274098210616865
195000.0,103,51.913131,-8.486959,3,2,house,Cork city northside,265518.4603721092,70518.4603721092,0.3616331301133805
110000.0,63,52.393406,-6.947382,1,1,apartment,New Ross,136111.47280089394,26111.472800893942,0.2373770254626722
319500.0,112,53.297976,-6.490825,3,3,house,Dublin 22,354529.9024880794,35029.90248807939,0.10963975739617962
225000.0,125,52.684254,-9.64135,5,2,house,Kilrush,241417.94831153046,16417.94831153046,0.0729686591623576
125000.0,96,53.846795,-9.288122,4,4,apartment,Castlebar,171035.03647065445,46035.03647065445,0.3682802917652356
249000.0,113,54.977439,-8.37274,3,2,,Bundoran,205926.46647007746,-43073.53352992254,-0.17298607843342387
150000.0,75,52.647137,-8.623245,3,1,house,Limerick,164172.9770339533,14172.977033953299,0.09448651355968866
700000.0,136,53.380521,-6.218807,4,3,house,Dublin 5,674759.975977984,-25240.024022015976,-0.036057177174308536
275000.0,150,54.220562,-10.034742,3,3,,,260190.41080470843,-14809.58919529157,-0.05385305161924207
459000.0,114,53.5830313,-6.1318149,4,3,house,Skerries,429246.6400099139,-29753.359990086115,-0.06482213505465384
325000.0,62,53.336913,-6.296093,2,1,house,Dublin 8,323340.6673791269,-1659.332620873116,-0.005105638833455741
359950.0,104,53.379828,-6.376154,3,2,,Dublin 15,397292.18486281636,37342.18486281636,0.10374269999393348
225000.0,260,52.7489,-7.557203,8,3,house,Thurles,390007.94242712355,165007.94242712355,0.733368633009438
197000.0,110,53.656815,-8.265862,4,2,,Roscommon,188034.42446579644,-8965.575534203555,-0.045510535706617034
110000.0,64,52.637507,-9.49176,3,1,house,Kilrush,134578.72090228097,24578.72090228097,0.22344291729346336
290000.0,124,53.43474410694742,-7.905671706763428,4,3,house,Athlone,275344.7498578938,-14655.250142106204,-0.0505353453176076
125000.0,88,53.797414,-8.398895,2,1,house,,131507.7260929705,6507.7260929704935,0.05206180874376395
130000.0,98,53.775141,-8.008088,2,1,house,,139239.66532955144,9239.66532955144,0.07107434868885723
120000.0,88,52.740293,-7.934246,2,1,house,,168176.79457453158,48176.79457453158,0.4014732881210965
199500.0,98,53.860823,-9.314253,3,3,house,Castlebar,182516.40970369315,-16983.59029630685,-0.08513077842760326
275000.0,89,52.681471,-9.643774,3,2,house,,196675.86394532627,-78324.13605467373,-0.28481504019881354
198000.0,71,53.799029,-9.546142,2,2,house,Westport,180417.59675931,-17582.403240690008,-0.08880001636712125
220000.0,185,52.741675,-8.773737,4,2,house,Miltown Malbay,320162.0328245014,100162.0328245014,0.45528196738409726
255000.0,135,52.51389,-6.574544,4,2,house,Enniscorthy,282720.7886469767,27720.788646976696,0.10870897508618313
425000.0,230,53.971265,-6.763595,5,3,house,,363752.60500344087,-61247.39499655913,-0.14411151763896266
240000.0,76,52.969896,-6.061378,2,2,apartment,Wicklow,262101.72337494296,22101.723374942958,0.09209051406226232
295000.0,98,53.279077,-6.470514,3,1,house,Dublin 24,312973.03676950844,17973.036769508442,0.06092554837121506
99000.0,180,53.965955,-8.197724,6,4,house,Boyle,259271.55456070008,160271.55456070008,1.618904591522223
570000.0,205,53.285318,-6.739116,4,4,,Naas,556127.6628969988,-13872.337103001191,-0.024337433514037176
1600000.0,268,53.153446,-6.106644,5,5,house,Greystones,1274046.344529043,-325953.65547095705,-0.20372103466934816
155000.0,67,53.788173,-9.436649,2,2,,Westport,180093.35267615347,25093.352676153474,0.16189259791066757
795000.0,97,53.336067,-6.223414,3,2,house,Dublin 4,694696.8768267946,-100303.12317320541,-0.12616745053233386
540000.0,73,53.301048,-6.174142,2,1,apartment,Blackrock,455067.55984449224,-84932.44015550776,-0.15728229658427365
375000.0,99,53.400803,-6.432986,3,3,house,Dublin 15,344308.83311701595,-30691.16688298405,-0.08184311168795746
285000.0,145,52.8728,-8.198784,5,3,house,Nenagh,300533.4845328274,15533.484532827395,0.054503454501148754
285000.0,208,52.853797,-9.010966,6,5,house,Miltown Malbay,447661.286182625,162661.286182625,0.5707413550267544
725000.0,166,51.489886,-9.706447,5,1,house,Skibbereen,479226.5902350851,-245773.4097649149,-0.3389978065722964
125000.0,105,53.702821,-7.616473,3,3,house,Longford,172379.019726026,47379.01972602599,0.3790321578082079
299000.0,60,53.34941,-6.273318,2,1,apartment,Dublin 7,325836.2812727682,26836.281272768218,0.0897534490728034
785000.0,353,52.929035,-9.050395,5,6,house,Miltown Malbay,689405.8811100223,-95594.11888997769,-0.12177594763054483
105000.0,58,53.518565,-8.842885,1,1,house,Tuam,125097.25151686528,20097.251516865275,0.1914023953987169
360000.0,135,51.795287,-8.195516,3,2,house,Midleton,335119.43766460364,-24880.56233539636,-0.06911267315387878
398000.0,91,53.315142,-6.288995,3,1,house,Dublin 6W,480807.2329042899,82807.23290428991,0.20805837413138167
650000.0,127,53.275018,-6.252155,4,2,house,Dublin 16,643497.618974057,-6502.381025942974,-0.010003663116835345
485000.0,145,53.424146,-6.375101,3,3,house,Dublin 15,468556.6496378217,-16443.350362178287,-0.033903815179749046
310000.0,232,53.76831404,-8.37277578,5,7,house,,311253.2433785001,1253.2433785001049,0.00404272057580679
675000.0,170,51.903119,-8.464363,4,3,house,Cork city northside,448076.01494746195,-226923.98505253805,-0.3361836815593156
185000.0,87,52.388021,-6.941682,3,1,house,New Ross,196980.97048693767,11980.970486937673,0.06476200263209553
165000.0,86,52.123253,-8.854533,3,1,house,Mallow,174304.059812819,9304.059812819003,0.05638824128981214
850000.0,377,52.420966,-8.887101,7,3,house,,677637.2418174106,-172362.75818258943,-0.20277971550892873
265000.0,92,51.91944,-8.426329,3,2,house,Cork city northside,251934.39019064303,-13065.609809356974,-0.04930418795983764
160000.0,86,53.102685,-7.913599,3,1,house,,175242.12379428002,15242.123794280022,0.09526327371425014
850000.0,99,53.326265,-6.220583,3,2,house,Dublin 1,601322.5466143157,-248677.4533856843,-0.29256170986551094
65000.0,47,52.786824,-7.332639,1,1,apartment,Kilkenny,125099.35846175705,60099.358461757045,0.9246055147962622
330000.0,80,53.318007,-6.310153,3,1,house,Dublin 12,357124.06305651576,27124.063056515763,0.0821941304742902
180000.0,93,52.393892,-6.716003,3,3,house,Enniscorthy,205191.1235937102,25191.12359371019,0.13995068663172328
250000.0,50,53.360146,-6.258281,2,1,house,Dublin 1,314340.43951609446,64340.439516094455,0.25736175806437783
230000.0,68,53.1733114,-6.5272305,2,1,apartment,Naas,207837.65241542482,-22162.347584575182,-0.09635803297641383
1850000.0,492,54.283864747630616,-8.943022107768002,7,6,house,Ballina,955303.1419949936,-894696.8580050064,-0.48361992324594943
220000.0,120,53.97848,-6.710574,4,3,house,Carrickmacross,224820.38864010974,4820.388640109741,0.021910857455044275
